cellnumber,    x-coordinate,    y-coordinate,    z-coordinate,      solids-vof,solids-x-velocity,solids-y-velocity,  air-x-velocity,  air-y-velocity,           dp-dx,           dp-dy,          udm-x,           udm-y
4768,0.575,0.585,0.005,0.0022825563,-0.8794056671,2.213135337,-5.637862475,6.254758995,190.7464039,1815.144909,-202.9121198,172.3446186
4769,0.565,0.585,0.005,0.0004087718,-0.9841806143,2.49306866,-4.79920416,5.751903804,-17.55279161,2186.39938,-25.74824508,21.99443462
4770,0.555,0.585,0.005,4.531407617E-005,-0.6935825824,3.321877434,-3.498582395,4.104329096,-1.532614133,2356.29794,-1.584180015,0.4419053006
4771,0.545,0.585,0.005,3.072645686E-005,-0.7700603321,3.954743315,-1.961113189,1.984708803,70.90502286,2312.603977,-0.4075246882,-0.6740571549
4772,0.535,0.585,0.005,0.001630127,3.517709045,3.039078569,-0.639841183,0.7762063654,216.3503436,2395.029416,-108.7382295,-59.18406356
4773,0.525,0.585,0.005,0.0120797549,0.0761007464,-1.430638553,0.2434420325,-0.2065728307,108.2448257,2308.24195,17.6576686,129.1620697
4774,0.515,0.585,0.005,0.0747738682,0.3205156382,-0.9789796362,0.6431584749,-0.0947911854,-173.5466227,1813.648089,220.6716697,604.7409692
4775,0.505,0.585,0.005,0.2181515633,0.3042073527,-0.8525751517,0.7234800911,0.0376232508,-1585.791884,-938.0367376,1251.443211,2657.059821
4776,0.795,0.595,0.005,0.0071064737,2.221827374,7.37731909,1.48317229,16.35309155,17.1610988,2223.810507,-121.9719004,1482.142409
4777,0.785,0.595,0.005,0.0028676102,1.827969339,7.521062175,0.8221352942,16.51900712,263.2185687,1994.158917,-66.63711392,596.1192958
4778,0.775,0.595,0.005,0.0017541396,1.720410112,7.429793403,0.8630677025,15.89074099,557.5646106,2202.39213,-33.43103596,329.9244734
4779,0.765,0.595,0.005,0.0012618509,1.68631612,7.317230199,1.099361667,15.45721278,604.2456142,2136.530605,-16.06243117,222.7564835
4780,0.755,0.595,0.005,0.0010990133,1.693340041,7.209040486,1.371456409,15.11813685,628.3875904,2126.591769,-7.536255423,185.1755242
4781,0.745,0.595,0.005,0.0010274544,1.679412244,7.172268776,1.565988007,14.94212175,556.8515077,2180.115617,-2.456246406,168.2592182
4782,0.735,0.595,0.005,0.00118407,1.630614475,7.200961245,1.643743768,14.83282254,428.8133134,2268.381536,0.3244155225,188.5778876
4783,0.725,0.595,0.005,0.0018175338,1.529270405,7.287933407,1.600983402,14.70568371,247.1753864,2217.987403,2.67992629,277.202527
4784,0.715,0.595,0.005,0.002919445,1.385873087,7.405733733,1.400881185,14.49261027,-19.07942024,2196.300986,0.8799196418,415.5011604
4785,0.705,0.595,0.005,0.0042451112,1.216253105,7.539023931,0.9614941584,14.10737603,-330.8413997,2357.406489,-20.87822261,538.2951976
4786,0.695,0.595,0.005,0.005557034,1.014673667,7.687841879,0.132414728,13.51236197,-474.825439,2866.81443,-89.31102085,589.6158288
4787,0.685,0.595,0.005,0.0076181253,0.8098158584,7.821067284,-1.343109663,12.56754016,-120.6161129,3641.371767,-280.6715841,618.785948
4788,0.675,0.595,0.005,0.0103582484,0.5634352131,7.941495764,-3.784325899,11.31764617,1722.228277,4806.284624,-798.5373152,620.0851455
4789,0.665,0.595,0.005,0.0130463743,0.2955991572,8.08113503,-7.323436476,10.31281691,5827.704561,5354.574915,-2174.908155,637.0495368
4790,0.655,0.595,0.005,0.0152951777,0.0803917569,8.205610961,-11.59682835,10.36655481,11829.65587,5182.888727,-4966.721673,919.1234353
4791,0.645,0.595,0.005,0.0165604115,-0.0474550886,8.135078802,-15.51889977,10.73974318,15856.7291,3785.367835,-8448.985842,1422.412249
4792,0.635,0.595,0.005,0.0097203147,-0.1924666524,6.975356168,-17.49786448,10.9532628,11040.60303,2620.282116,-5900.116392,1356.230719
4793,0.625,0.595,0.005,0.0028811917,-0.8588990224,5.930292212,-17.52661157,11.42304703,6226.537659,1588.698622,-1649.026126,543.4276705
4794,0.615,0.595,0.005,0.0055763599,-1.216133438,5.244751102,-16.11153136,11.6929823,2470.065253,-710.2085041,-2733.844859,1183.483905
4795,0.605,0.595,0.005,0.0126035778,-1.409711481,4.348478288,-13.32171203,10.21444698,3754.748433,1490.174785,-4438.494464,2185.700835
4796,0.675,0.605,0.005,0.0206366956,0.4551793876,6.704873662,-3.253940862,8.59439749,449.6385406,3615.490525,-1195.356162,608.9460031
4797,0.665,0.605,0.005,0.0319077176,-0.017645335,6.47981313,-6.433785435,6.788204884,5482.893075,4476.827411,-4138.841655,198.9334113
4798,0.655,0.605,0.005,0.0328716411,-0.4867695158,6.779300113,-10.75488891,6.157898634,13798.53495,5184.964212,-8948.391431,-541.5347692
4799,0.645,0.605,0.005,0.0262818854,-0.8534097299,7.286557433,-15.47201453,6.968661932,20155.55455,2269.365731,-12387.71692,-269.382717
4800,0.635,0.605,0.005,0.011724717,-1.365463476,6.81769335,-18.65898826,8.740543507,12219.53429,-26.83187261,-7052.72788,784.1859358
4801,0.595,0.135,0.005,0.0087515597,0.9090570295,6.459797717,2.911950296,10.08615357,-596.6395233,356.9152201,266.1282236,481.8407738
4802,0.585,0.145,0.005,0.0127542531,-0.2199890799,4.965267641,2.711769366,4.89989698,-614.4007154,559.6122578,480.7342105,-10.71913452
4803,0.595,0.145,0.005,0.0083923862,0.8107325259,6.336463613,3.019251956,9.880004927,-825.8086308,31.52630289,282.3481609,453.0240302
4804,0.595,0.155,0.005,0.0068520209,0.978696392,6.336732511,3.298319377,9.798775984,-713.3577816,-405.0976616,241.0780842,359.8096817
4805,0.585,0.155,0.005,0.0216779413,-0.6697274794,4.499770133,3.060839395,3.979496044,-1293.468927,606.4140029,1202.030621,-167.6381651
4806,0.575,0.155,0.005,0.2210694519,0.0583017197,0.8926269005,3.550751535,0.8418086188,-23385.37266,2858.329737,18046.33583,-262.5903952
4807,0.615,0.165,0.005,0.0044858238,1.468881905,8.150757185,3.850617994,19.1025517,-422.8735999,-422.6113976,280.6941429,1290.699078
4808,0.615,0.155,0.005,0.0037246655,1.425135622,8.061823779,3.902976595,19.47414792,-537.0673475,-266.0132658,248.0743729,1142.569352
4809,0.605,0.155,0.005,0.0058512421,1.330676201,7.352835367,3.58761333,14.47116607,-747.4971454,-384.8859835,274.8590803,866.899572
4810,0.605,0.165,0.005,0.0055820912,1.405814512,7.385010698,3.52927717,14.41328983,-460.7504278,-446.8963929,244.2109152,808.2941662
4811,0.595,0.165,0.005,0.004507109,1.812352256,6.415932433,3.21576486,9.668776418,-135.0316579,-530.7720439,87.78977874,203.4800407
4812,0.585,0.165,0.005,0.0712790564,-0.6064802594,3.158027406,3.309448811,3.211518359,-5122.996073,698.2682092,4730.342611,64.61570872
4813,0.575,0.165,0.005,0.2171078467,0.1898679051,0.8776151294,3.747852601,1.021559325,-23199.22276,1874.248342,18026.40247,729.2881296
4814,0.565,0.165,0.005,0.0638515747,0.2234972686,0.9468890242,3.625616472,2.849776836,-3830.067243,1502.714768,3610.656362,2019.527704
4815,0.655,0.175,0.005,0.0011982506,0.1437629045,8.459005401,3.425789306,25.38279483,-945.0692688,109.0796346,133.1110221,686.3878082
4816,0.655,0.165,0.005,0.0011298989,0.0170134917,8.159659779,3.093833925,24.83826435,-1009.73251,-45.21315284,116.4803233,631.4080704
4817,0.645,0.175,0.005,0.0012710439,0.5883627178,8.764853781,3.923327508,25.79401934,-686.7771496,-59.00136527,144.0764962,735.6906779
4818,0.645,0.165,0.005,0.001161086,0.4237346531,8.477878376,3.679275949,25.28830016,-731.1409658,-181.7211954,127.4008455,657.8512618
4819,0.635,0.175,0.005,0.0017126534,1.099347913,8.911027955,4.148308662,25.41200729,-507.0332115,250.3977945,174.0241404,941.8188627
4820,0.635,0.165,0.005,0.0014125862,0.9145234478,8.668012212,4.05942574,25.29789114,-569.6011637,220.5818873,148.7395241,786.5173698
4821,0.625,0.165,0.005,0.0024006591,1.348978194,8.596087166,4.095596548,23.23420062,-317.7544942,-51.02084012,204.5986195,1090.409157
4822,0.625,0.175,0.005,0.00307848,1.434243415,8.766609854,4.008510458,22.9904749,-228.1120377,-185.948715,241.8172947,1336.138213
4823,0.615,0.175,0.005,0.0048285123,1.506173876,8.249507723,3.691809643,18.78329553,-176.5516493,-368.968273,270.8168984,1305.216443
4824,0.605,0.175,0.005,0.0051131519,1.551854211,7.449039487,3.360964722,14.40035076,-244.5449707,-352.9440031,188.0461383,722.5469274
4825,0.595,0.175,0.005,0.0028980208,2.472041423,6.38883151,3.062100442,9.376467777,65.20913438,-457.7630399,21.92236871,110.9991743
4826,0.585,0.175,0.005,0.1077811795,-0.3645135778,2.242465718,3.484160728,2.933123311,-8419.543168,-389.536384,7653.778569,1373.496395
4827,0.575,0.175,0.005,0.2031687576,0.3174876197,0.9119702466,4.017524071,1.390796259,-21738.17748,362.3128167,17276.32087,2235.748741
4828,0.565,0.175,0.005,0.0522385542,0.2785468722,1.133461564,4.105441777,4.338307823,-3690.144453,462.8726136,3683.669967,3084.902044
4829,0.685,0.185,0.005,0.0013403206,-0.4935879638,7.768097802,2.865902091,25.3952434,-1551.369258,843.9721354,156.2605124,819.8943165
4830,0.685,0.175,0.005,0.0013669648,-0.6973598191,7.465274773,2.349017869,25.22913599,-1824.02775,602.7237061,144.9119303,845.0020587
4831,0.675,0.185,0.005,0.0013638271,-0.3529633885,8.103603094,3.003174397,25.25394795,-1319.113267,615.4772202,156.2819362,798.6230815
4832,0.675,0.175,0.005,0.0013394672,-0.5068743565,7.804988873,2.572589045,24.989377,-1482.736806,390.7433205,140.7432087,785.3920016
4833,0.665,0.175,0.005,0.0012390832,-0.2240757154,8.126067154,2.934537069,25.05323566,-1186.324269,238.4099489,132.3888424,709.4786212
4834,0.665,0.185,0.005,0.001294319,-0.0886023594,8.424834174,3.293577536,25.42215415,-1089.819611,407.0245551,148.6824552,747.2113677
4835,0.655,0.185,0.005,0.0012754538,0.2884327746,8.757561312,3.703072179,25.83923008,-810.7686834,288.7484763,148.3827564,742.2819208
4836,0.645,0.185,0.005,0.001423888,0.7613183038,9.046788632,4.047961636,26.18318076,-504.7920047,183.3291422,159.6538872,832.4272938
4837,0.635,0.185,0.005,0.0021025409,1.258318586,9.147992942,4.126992867,25.39666361,-302.4508094,-4.558350649,199.1017292,1127.746865
4838,0.625,0.185,0.005,0.0037352937,1.487143288,8.929402481,3.877559434,22.63012097,-192.1065044,-98.61396641,266.524207,1527.588883
4839,0.615,0.185,0.005,0.0050543735,1.506717734,8.329476014,3.500557182,18.51221404,-143.3885789,-243.4812803,253.2733954,1293.492632
4840,0.605,0.185,0.005,0.004585606,1.553066012,7.455965944,3.209336262,14.38464241,-168.7306359,-257.9430681,153.5097998,642.17765
4841,0.595,0.185,0.005,0.0023340597,2.268983051,5.937672865,3.031862231,9.058691704,1.930045045,-425.901182,23.4151815,95.79396639
4842,0.585,0.185,0.005,0.1043728668,-0.2280636233,1.918850105,3.630126066,2.965010012,-8083.721673,-906.3352959,7452.986042,2020.899907
4843,0.575,0.185,0.005,0.2030326548,0.3919064293,1.009713745,4.218097899,1.70974028,-23066.84005,-662.1080878,18218.70563,3333.230312
4844,0.565,0.185,0.005,0.0469834273,0.3130272794,1.328495369,4.072161275,5.867812236,-3370.686367,-640.1860045,3519.122631,4249.492764
4845,0.775,0.195,0.005,0.0225384577,0.9130402144,1.636560937,-1.974719615,4.182029803,1008.424794,1275.6934,-980.1105187,863.936393
4846,0.775,0.185,0.005,0.0341361036,0.8960419619,1.487356159,-1.754933213,3.575063964,1387.537477,1166.474068,-1307.521001,1029.704776
4847,0.765,0.195,0.005,0.021434173,0.8313894635,1.652353216,-1.342385577,3.878502029,661.86047,1513.934209,-628.6217418,643.7674179
4848,0.765,0.185,0.005,0.0323433278,0.8259443464,1.513679651,-1.130529476,3.294007166,881.6559646,1483.745698,-808.268668,735.498187
4849,0.755,0.195,0.005,0.0226186515,0.7494421475,1.68432595,-0.8281247837,3.60867572,481.7845246,1668.938463,-433.1911957,528.4158545
4850,0.755,0.185,0.005,0.0317913091,0.7254661455,1.554736753,-0.6410878501,3.128348592,572.1786616,1665.125507,-495.9596896,571.1066243
4851,0.745,0.195,0.005,0.027179593,0.7329198473,1.764215007,-0.462496655,3.434424203,408.238985,1724.909629,-364.6400191,509.4668776
4852,0.745,0.185,0.005,0.033515235,0.6810271456,1.628355341,-0.3196507412,3.12824019,424.6235849,1731.590791,-360.3339555,540.0933183
4853,0.735,0.195,0.005,0.0284828944,0.8184563137,2.020078272,-0.0949587805,3.747387664,301.9447658,1643.648907,-286.3431086,541.4878121
4854,0.735,0.185,0.005,0.0343137802,0.7094843672,1.830826666,-0.0461085241,3.469211302,306.3209583,1640.501836,-279.1530151,605.2995154
4855,0.725,0.195,0.005,0.0153554645,0.9742267328,2.818225875,0.6272185473,5.802201541,10.83537178,1666.815247,-69.71786238,599.514402
4856,0.725,0.185,0.005,0.0213835044,0.846807071,2.491656881,0.4780781056,5.06744433,88.16649844,1587.011314,-97.50818232,681.1516746
4857,0.695,0.185,0.005,0.0010237482,-0.4841133532,7.347520314,2.792014829,25.5722596,-1689.249283,1244.532759,118.5919888,659.7141375
4858,0.695,0.195,0.005,0.0008986033,-0.2686559246,7.645846126,3.248970061,25.63546844,-1306.512729,1385.627421,111.0435246,567.8918328
4859,0.685,0.195,0.005,0.0012989397,-0.2801603674,8.059121736,3.278550352,25.49922411,-1263.856128,1045.554039,159.6034445,782.1654048
4860,0.675,0.195,0.005,0.0013828933,-0.1800784791,8.394122977,3.367945642,25.4498319,-1134.382292,779.1979772,167.2102491,803.796491
4861,0.665,0.195,0.005,0.0013484106,0.0689377119,8.72019935,3.609197245,25.73561018,-955.8821732,569.3637039,162.4368607,780.7139259
4862,0.655,0.195,0.005,0.0013637888,0.4498577645,9.052223704,3.928181638,26.18906508,-665.1142893,461.1983418,162.027763,798.2707115
4863,0.645,0.195,0.005,0.0016255315,0.934046902,9.316954667,4.11522612,26.35256339,-410.9503883,667.3000552,175.7483461,941.1541609
4864,0.635,0.195,0.005,0.0025444859,1.370149999,9.374239238,4.037597422,25.23469415,-109.6687653,383.3594968,220.7694254,1312.679487
4865,0.625,0.195,0.005,0.0042699904,1.50895452,9.080143202,3.700436623,22.18697223,-73.19112136,27.08141537,272.0554499,1627.110832
4866,0.615,0.195,0.005,0.0051331589,1.489133318,8.387210636,3.318237436,18.28237251,-82.81872749,-72.55951494,231.7946925,1253.972359
4867,0.605,0.195,0.005,0.0041140981,1.499718022,7.475697535,3.056247491,14.37126303,-68.66876064,-141.1346274,128.7412817,570.3354531
4868,0.595,0.195,0.005,0.0018744621,2.080519413,5.9343341,2.899010259,8.830630098,151.6839854,-309.0318287,19.51169579,69.04371219
4869,0.585,0.195,0.005,0.0982962322,-0.2176906606,1.898877734,3.447753564,3.055140952,-6830.617977,-787.4008799,6442.526867,2032.293057
4870,0.575,0.195,0.005,0.2121443995,0.4219241473,1.096426513,4.083494501,1.917958592,-23442.1574,-1386.626039,18346.05551,4116.232015
4871,0.565,0.195,0.005,0.0438011006,0.3413928004,1.540427461,4.015515764,7.306381441,-3161.440448,-1819.401045,3456.810878,5424.917085
4872,0.795,0.195,0.005,0.0318554014,0.9761630857,1.580011387,-3.1142041,4.29366069,2471.030617,458.7693218,-2274.827117,1509.175764
4873,0.785,0.195,0.005,0.0262270174,0.9599050621,1.62290693,-2.608249351,4.383386517,1621.561218,839.6703727,-1543.08628,1193.798721
4874,0.715,0.195,0.005,0.0032310441,0.3888438109,4.827334242,1.884876164,14.79211194,-491.2143649,1757.675642,118.9592369,792.3641144
4875,0.705,0.195,0.005,0.000390416,-0.1622584992,7.023469415,2.931840788,24.42282145,-1112.131981,1720.666741,41.44781454,233.0775613
4876,0.035,0.195,0.005,0.0298104505,1.128845996,1.137704896,-2.89040647,2.140409037,2435.83888,1497.334224,-1904.144555,475.0369993
4877,0.025,0.195,0.005,0.0378966046,1.055561483,1.22557524,-3.328239597,2.907098778,3463.009022,1002.114134,-2870.350166,1100.999174
4878,0.015,0.195,0.005,0.0394413033,1.027267116,1.338379042,-3.505633127,3.365104044,3720.382897,631.4423903,-3193.179896,1427.716734
4879,0.005,0.195,0.005,0.0372636285,1.002416699,1.477247306,-3.42102982,3.878672027,3349.486152,350.4871141,-2951.343452,1602.241396
4880,0.775,0.605,0.005,0.0041540687,1.73246713,7.391153161,0.0915541385,15.79624896,181.8154705,1962.729991,-152.8987815,783.1791893
4881,0.765,0.605,0.005,0.0022899534,1.611563618,7.333116632,0.0007911707,15.62973997,351.3586467,2085.733315,-81.79356255,421.295001
4882,0.755,0.605,0.005,0.0016045475,1.550119173,7.248901716,0.128468444,15.32841755,568.964739,2198.178706,-49.65342406,282.1900045
4883,0.745,0.605,0.005,0.0012529527,1.518676702,7.193604806,0.3316676384,15.08374469,548.2841661,2180.970939,-31.83905256,211.6366136
4884,0.735,0.605,0.005,0.0010865185,1.493892537,7.191500278,0.5099558047,14.89625645,461.7424882,2127.917657,-22.52964219,176.4192697
4885,0.725,0.605,0.005,0.0010276522,1.451080155,7.240164637,0.6247012093,14.67208795,297.7290608,2228.144663,-17.51163731,157.4884576
4886,0.715,0.605,0.005,0.001214263,1.387896751,7.321478909,0.6426655369,14.3533254,-26.31885444,2127.987075,-18.08551031,170.6511077
4887,0.705,0.605,0.005,0.0021437664,1.27932424,7.406832261,0.4642584361,13.66325794,-475.0054924,2171.884588,-32.82502975,251.9641458
4888,0.695,0.605,0.005,0.0046752533,1.111780355,7.428062498,-0.0768062464,12.49251959,-907.5788441,2501.040507,-94.40621526,402.256113
4889,0.685,0.605,0.005,0.009603155,0.830048732,7.242430755,-1.213758904,10.84025153,-817.65397,2908.795529,-298.3510809,525.2029097
4890,0.785,0.005,0.005,0.1700656153,-0.2414758885,4.43943916,0.3837181591,6.36726608,-995.341851,-3899.821011,1684.214805,5193.387
4891,0.795,0.005,0.005,0.0771106704,0.1985725027,5.644466263,1.281734614,7.601845371,11.67444258,94.14093055,1093.976911,1976.922499
4892,0.795,0.015,0.005,0.1517884857,-0.0150680748,4.322325739,-0.7808039491,7.18123053,3810.607376,-6549.769054,-2085.515402,7786.353196
4893,0.775,0.005,0.005,0.2248827843,-0.6219428317,4.035233209,-0.7563690883,5.958225261,1499.693448,-7747.481512,-545.5938736,7804.819598
4894,0.785,0.015,0.005,0.2060781316,-0.555895983,3.091590557,-1.348745492,6.190002493,5338.196126,-14992.89271,-3512.356913,13726.09614
4895,0.765,0.005,0.005,0.2638493849,-1.048834577,3.785438944,-1.947022421,5.998548548,7671.651929,-15269.47546,-5258.906397,12957.79757
4896,0.775,0.015,0.005,0.2443994111,-0.9575548709,2.683917624,-1.81585067,5.755732365,7179.949569,-21445.41803,-5015.16116,17949.11032
4897,0.755,0.005,0.005,0.2837585413,-1.405246038,3.478275715,-3.216933518,5.890224347,19071.89643,-22468.53703,-13459.23829,17918.64863
4898,0.765,0.015,0.005,0.2595743841,-1.216550652,2.68969015,-2.495576286,5.460147588,11347.87032,-21276.67951,-8126.473489,17602.50016
4899,0.745,0.005,0.005,0.2360516848,-1.562261928,3.092793469,-3.977014997,5.461581709,17758.55123,-14848.8193,-13683.44188,13422.97754
4900,0.755,0.015,0.005,0.242040943,-1.39988241,2.721705282,-3.232898015,4.971257846,13333.44357,-13641.09979,-10080.06145,12370.66832
4901,0.735,0.005,0.005,0.1199099225,-1.54066047,2.786719247,-3.900822994,5.144757592,5483.238489,-2965.588156,-4967.713783,4963.242772
4902,0.745,0.015,0.005,0.1519003691,-1.451360195,2.689179161,-3.520873095,4.619085201,6467.499311,-3446.607245,-5523.41286,5150.810048
4903,0.725,0.005,0.005,0.0267488241,-1.495403824,2.633994841,-3.596628744,5.48659578,698.2116953,983.9494408,-818.8004737,1111.594945
4904,0.735,0.015,0.005,0.047116644,-1.455221234,2.627352081,-3.466159028,4.740480727,1298.072546,926.0317195,-1311.704339,1378.361887
4905,0.715,0.005,0.005,0.0021297883,-1.202296272,2.66314644,-3.297587414,6.55507993,-31.42886579,1612.767606,-69.11420246,128.3773285
4906,0.725,0.015,0.005,0.0057623393,-1.420518054,2.648724674,-3.365369079,5.580448077,98.71069074,1684.147736,-155.4126032,234.2733504
4907,0.705,0.005,0.005,0.0012668058,-0.7421651796,2.81226239,-2.878830419,7.798440341,-138.0031232,1517.523151,-46.70524635,108.9925859
4908,0.715,0.015,0.005,0.0012098176,-0.9752585067,2.782353364,-3.129890445,6.937896586,-6.214860881,1645.077326,-41.53769387,80.11191109
4909,0.695,0.005,0.005,0.001233245,-0.5770673115,2.994408257,-2.347011429,8.821502469,-170.4160776,1426.481206,-40.13183529,132.1239371
4910,0.705,0.015,0.005,0.0012320197,-0.7036868901,2.936369625,-2.709576076,8.259747242,-20.99679877,1516.024885,-43.76179627,116.1383034
4911,0.685,0.005,0.005,0.0011966383,-0.5213625115,3.202203643,-1.743491026,9.615677769,-162.8004008,1340.995978,-27.94688612,146.659397
4912,0.695,0.015,0.005,0.0012046116,-0.5746288146,3.14129939,-2.162572658,9.371977168,-51.71145667,1385.987654,-36.24421412,142.2128499
4913,0.675,0.005,0.005,0.0011733044,-0.5267898458,3.422063363,-1.09496367,10.19955225,-155.1449559,1293.276972,-13.03365241,155.4725519
4914,0.685,0.015,0.005,0.0011576795,-0.5225322862,3.369043791,-1.548136788,10.23302978,-71.04867684,1279.872985,-23.47823743,157.1310309
4915,0.665,0.005,0.005,0.001150289,-0.5689314879,3.641505651,-0.4176674105,10.70202497,-164.9025016,1259.764929,3.474534779,162.1800784
4916,0.675,0.015,0.005,0.001123758,-0.5212068351,3.601005226,-0.8908721843,10.85712604,-111.4588748,1206.69728,-8.429077267,165.4534381
4917,0.655,0.005,0.005,0.0011198797,-0.6373974878,3.855808197,0.2683915307,11.27333449,-202.0696791,1236.694987,20.91293311,171.2564714
4918,0.665,0.015,0.005,0.0010934821,-0.5532196079,3.830133425,-0.1994798061,11.39932954,-137.5484002,1151.581852,8.037624555,171.9861781
4919,0.645,0.005,0.005,0.0010742959,-0.7237436288,4.051356876,0.9223458681,11.59890874,-262.6767417,1206.939805,37.15023604,170.3390575
4920,0.655,0.015,0.005,0.0010589637,-0.610402639,4.051380015,0.5082085866,11.97246935,-173.8746817,1107.373566,25.38647047,179.7662099
4921,0.635,0.005,0.005,0.0010028311,-0.8148736173,4.228141667,1.516242881,11.48588008,-316.5624507,1170.005196,48.73269205,151.725206
4922,0.645,0.015,0.005,0.0010132014,-0.6828523802,4.255573207,1.187546078,12.2386162,-206.3281284,1062.749634,41.18753533,175.7924169
4923,0.055,0.005,0.005,0.0031783799,0.6604460071,5.630569772,0.1040887042,5.118444374,204.7813739,2816.402695,-12.62158899,-11.61813866
4924,0.045,0.005,0.005,0.0009412739,0.4108672844,6.269472174,-0.3315662974,7.072741978,419.6114723,2714.602851,-5.674772506,6.139772652
4925,0.055,0.015,0.005,0.0034261551,0.6581277464,5.813105597,-0.2743409368,4.464407642,274.2962348,2784.43999,-30.77451242,-44.51143799
4926,0.035,0.005,0.005,0.0009859187,0.3713595176,6.540712579,-0.4340766318,8.407552727,643.9685042,2544.381763,-8.368140416,19.39567836
4927,0.045,0.015,0.005,0.0011063365,0.4067431928,6.45196074,-0.8356795467,6.708224066,538.0062678,2746.758977,-11.83671241,2.441451841
4928,0.025,0.005,0.005,0.0013968708,0.3066879383,6.85479589,-0.0466416157,10.07749071,956.9155324,2244.825871,-6.506520681,59.34553243
4929,0.035,0.015,0.005,0.0010368005,0.4335405335,6.705052186,-1.106833887,8.48498273,853.0599077,2456.913573,-18.01001355,20.81089688
4930,0.015,0.005,0.005,0.0017171683,0.2770953332,7.163494265,0.7743249121,11.51140057,1047.554962,1402.033846,13.14283619,114.9244187
4931,0.025,0.015,0.005,0.0014564799,0.4585177659,6.993377425,-0.9228201236,10.57246224,1379.376716,2123.828762,-28.8967225,74.8722102
4932,0.005,0.005,0.005,0.0063198663,0.0020716137,7.187915607,1.437893692,10.94574684,990.4846448,913.7915091,134.9724479,353.2496734
4933,0.015,0.015,0.005,0.0019495011,0.6726751953,7.201015934,-0.4280019364,12.471098,2287.821905,1515.876206,-36.92651825,176.80551
4934,0.005,0.015,0.005,0.0191115223,-0.0175898848,6.648219629,-0.2454758307,11.08018006,2499.009411,697.6554819,-70.1029428,1363.37266
4935,0.795,0.025,0.005,0.1421815302,-0.4664178305,3.797395516,-3.355317769,6.885768467,11568.32544,-7082.445148,-8580.03499,9172.469987
4936,0.785,0.025,0.005,0.1491991868,-0.9876864164,2.809646272,-3.547351808,5.66146735,9929.031629,-7375.365979,-7723.966315,8605.566183
4937,0.775,0.025,0.005,0.1456748039,-1.322454044,2.309797641,-3.647025788,5.007963453,8239.885302,-6153.424893,-6544.959802,7596.83448
4938,0.765,0.025,0.005,0.1359054666,-1.44538428,2.184748503,-3.919882438,4.493803338,7632.415124,-4038.350732,-6185.033328,5771.506062
4939,0.755,0.025,0.005,0.10144532,-1.471392543,2.255262672,-4.176947749,4.16116956,5385.060847,-1176.67277,-4588.439262,3232.289615
4940,0.745,0.025,0.005,0.0466511838,-1.486938792,2.331845756,-4.192620825,4.146455693,2109.331935,1148.841891,-1843.037527,1236.063281
4941,0.735,0.025,0.005,0.0101907231,-1.513357563,2.417365654,-4.034318458,4.7303397,586.6291407,1709.063506,-354.6383887,325.3796561
4942,0.725,0.025,0.005,0.0011862683,-1.436155094,2.668716741,-3.74035537,5.920591991,331.9354097,1646.924196,-40.0192574,56.47843811
4943,0.715,0.025,0.005,0.0011361938,-1.010142095,2.845047618,-3.299388856,7.356210548,191.9309905,1484.508222,-43.20201732,85.13339079
4944,0.705,0.025,0.005,0.0012198014,-0.7340864101,3.055141688,-2.770158901,8.72811537,75.24131339,1374.357152,-45.40093939,126.4976249
4945,0.695,0.025,0.005,0.0011852912,-0.5979835584,3.292414632,-2.187627104,9.934460633,27.63540571,1254.298517,-36.92537547,154.2861878
4946,0.685,0.025,0.005,0.0011252866,-0.5373692118,3.542127664,-1.534796069,10.8741232,-23.40905393,1149.475357,-23.01134705,169.1543521
4947,0.675,0.025,0.005,0.001081074,-0.5248017891,3.788809003,-0.817629731,11.54940142,-21.44342908,1066.110682,-6.670744365,176.7895774
4948,0.665,0.025,0.005,0.0010442809,-0.5429792345,4.030101943,-0.0665616092,12.13121766,-74.32634392,1008.848557,10.74977009,182.791582
4949,0.655,0.025,0.005,0.0010071605,-0.5848292789,4.261302063,0.6795583696,12.69973514,-104.6313219,963.7120302,28.31851143,188.9957276
4950,0.645,0.025,0.005,0.0009623252,-0.6366076866,4.47869473,1.379572186,12.91402356,-123.7670255,924.8182616,43.55026379,182.2063599
4951,0.055,0.025,0.005,0.0037041633,0.6541765054,5.808145365,-0.9812976813,3.712652465,391.3598742,2680.597563,-72.80409892,-93.28210352
4952,0.045,0.025,0.005,0.0012519637,0.4080099609,6.479119481,-1.660940744,5.964325824,732.1698697,2688.599675,-27.91069437,-6.944703125
4953,0.035,0.025,0.005,0.0011589994,0.4696387203,6.864435365,-2.161641781,8.41877964,1227.283078,2119.637568,-39.01811948,23.04869838
4954,0.025,0.025,0.005,0.0016791492,0.6492569869,7.096418291,-2.322634171,10.81091569,1870.790891,1893.410049,-80.28666355,100.348427
4955,0.015,0.025,0.005,0.0023808672,1.055331399,7.133099927,-2.293883227,12.87082881,2811.666072,1781.681145,-154.2563325,264.2652424
4956,0.005,0.025,0.005,0.0461244508,-0.0724050671,5.929967457,-2.634597875,10.88519424,5137.208773,-1108.873109,-2280.844971,4411.106008
4957,0.795,0.035,0.005,0.0945108216,-0.8799451262,3.783518461,-6.078707559,6.538343478,13648.56764,-1690.065317,-10892.50996,5771.942713
